,Stn ID,Stn Name,Elev,Lat,Long,Mdl,Tmp,RH,Wind,PPT,ERC,BI,SC,KBDI,HUN,THOU,TEN,STL,ADJ,IC,State,Elev_standard,Tmp_standard,RH_standard,Wind_standard,PPT_standard,BI_standard,Long_adj,Agglo_clusters,posterior_clusters
0,450121,TOM CREEK,2400,48.0,123.9,7G,77,33,3,0.0,51,58,12,700,11,13,7,4,H,31,Washington,-0.5698018470366717,-0.0769230769230771,-0.33999999999999997,-0.7857142857142857,-1.0,0.554850973262109,-123.9,0,C0
0,350215,CEDAR,2220,45.2,123.7,7G,72,59,1,0.0,35,31,4,656,12,16,10,4,M,9,Oregon,-0.6020801578050748,-0.23076923076923084,0.17999999999999994,-0.9285714285714286,-1.0,-0.294406880516853,-123.7,0,C0
0,45128,MID HILLS,5413,35.1,115.4,7T,92,17,8,0.0,18,62,39,407,9,8,4,4,V,55,California,-0.029498789563346173,0.3846153846153846,-0.6599999999999999,-0.4285714285714286,-1.0,0.680666951599733,-115.4,0,C0
0,213301,MORA,1012,45.8,93.2,7L,79,68,5,0.0,0,2,3,159,16,18,13,1,L,2,Minnesota,-0.8187034878508025,-0.01538461538461533,0.3600000000000001,-0.6428571428571429,-1.0,-1.2065727234646269,-93.2,2,C0
0,159501,ALPINE,853,36.7,85.3,8E,88,58,6,0.0,20,23,4,406,19,21,11,3,M,8,Kentucky,-0.8472159956962252,0.2615384615384615,0.15999999999999992,-0.5714285714285714,-1.0,-0.546038837192101,-85.3,1,C0
0,31102,COMPTON,2365,36.0,93.3,7R,72,100,2,0.37,0,0,0,54,21,24,25,1,L,0,Arkansas,-0.576078185241639,-0.23076923076923084,1.0,-0.8571428571428572,-0.7879656160458453,-1.2694807126334389,-93.3,2,C0
0,408302,SHILOH NP,465,35.1,88.3,8E,91,54,3,0.0,14,14,2,575,16,18,11,2,L,7,Tennessee,-0.9167936877970053,0.3538461538461539,0.08000000000000007,-0.7857142857142857,-1.0,-0.829124788451755,-88.3,1,C0
0,414102,HUNTSVILLE,355,30.7,95.5,8G,94,46,10,0.0,32,37,8,636,15,19,9,3,M,20,Texas,-0.9365193221554738,0.44615384615384635,-0.07999999999999996,-0.2857142857142858,-1.0,-0.10568291301041698,-95.5,2,C0
0,360991,BIG KNOB,823,40.3,-77.5,7R,70,92,2,0.02,1,1,0,207,19,25,21,1,L,0,Pennsylvania,-0.8525957141576257,-0.29230769230769216,0.8400000000000001,-0.8571428571428572,-0.9885386819484241,-1.238026718049033,-77.5,1,C0
0,316540,LINCOLN COUNTY AP,875,35.4,-81.1,7G,83,63,3,0.21,24,22,3,429,18,20,12,,,8,North Carolina,-0.8432708688245315,0.10769230769230775,0.26,-0.7857142857142857,-0.8796561604584527,-0.577492831776507,-81.1,1,C0
0,351414,J-RIDGE,5180,45.1,118.4,7C,84,19,3,0.0,20,31,8,308,6,7,4,4,H,35,Oregon,-0.07128126961355685,0.1384615384615384,-0.62,-0.7857142857142857,-1.0,-0.294406880516853,-118.4,0,C0
0,222401,MONROE,354,33.7,88.3,8G,81,80,3,0.01,28,20,2,740,18,17,16,1,L,2,Mississippi,-0.9366986461041872,0.04615384615384599,0.6000000000000001,-0.7857142857142857,-0.994269340974212,-0.6404008209453189,-88.3,1,C0
0,317801,BEAUFORT,25,35.5,76.9,7G,88,69,4,0.66,1,0,0,368,18,24,35,1,L,0,North Carolina,-0.9956962252308795,0.2615384615384615,0.3800000000000001,-0.7142857142857143,-0.6217765042979942,-1.2694807126334389,-76.9,1,C0
0,83001,LOWER SUWANNEE NWR,15,29.3,83.0,8G,92,53,5,0.0,18,17,2,269,17,23,10,3,M,9,Florida,-0.997489464718013,0.3846153846153846,0.06000000000000005,-0.6428571428571429,-1.0,-0.7347628046985369,-83.0,1,C0
0,422503,COTTONWOOD MTN,7500,37.9,112.6,7G,87,9,7,0.0,76,80,17,407,8,8,3,3+,H,72,Utah,0.34475029140141666,0.23076923076923084,-0.8200000000000001,-0.5,-1.0,1.246838854119041,-112.6,0,C0
0,337302,MERRELL RIDGE,820,39.6,81.1,8E,81,60,2,0.6,8,6,1,358,19,20,12,1,L,3,Ohio,-0.8531336860037658,0.04615384615384599,0.19999999999999996,-0.8571428571428572,-0.6561604584527221,-1.080756745127003,-81.1,1,C0
0,165102,SABINE,3,29.8,93.4,8N,92,66,10,0.07,29,50,15,639,16,19,12,2,L,6,Louisiana,-0.9996413521025733,0.3846153846153846,0.32000000000000006,-0.2857142857142858,-0.9598853868194842,0.303219016586861,-93.4,2,C0
0,53105,CARPENTER PEAK,7067,39.4,105.0,7G,67,42,7,0.0,53,48,8,249,11,12,8,3,M,18,Colorado,0.2671030216085357,-0.3846153846153846,-0.16000000000000003,-0.5,-1.0,0.24031102741804902,-105.0,0,C0
0,89951,LEE,13,26.5,-81.7,7G,89,52,0,0.61,23,15,1,250,18,20,10,3,M,9,Florida,-0.9978481126154398,0.29230769230769216,0.040000000000000036,-1.0,-0.6504297994269341,-0.797670793867349,-81.7,1,C0
0,51506,CROWN,8340,39.3,107.0,7F,71,32,11,0.0,18,36,12,373,10,9,7,2,M,34,Colorado,0.4953824083206313,-0.2615384615384615,-0.36,-0.2142857142857143,-1.0,-0.13713690759482297,-107.0,0,C0
0,40503,HAYFORK,2325,40.5,123.1,7G,97,8,5,0.0,72,70,13,701,8,9,3,5,V,64,California,-0.583251143190173,0.5384615384615383,-0.84,-0.6428571428571429,-1.0,0.932298908274981,-123.1,0,C0
0,160401,CANEY,230,32.8,93.0,7D,96,45,5,0.0,25,35,9,738,15,17,9,2,L,13,Louisiana,-0.9589348157446427,0.5076923076923077,-0.09999999999999998,-0.6428571428571429,-1.0,-0.16859090217922898,-93.0,2,C0
0,421101,PLEASANT GROVE,5200,40.4,111.7,7G,85,18,4,0.0,84,59,8,646,7,6,4,3,M,37,Utah,-0.06769479063928985,0.16923076923076907,-0.64,-0.7142857142857143,-1.0,0.586304967846515,-111.7,0,C0
0,392606,BAKER PARK,4674,43.9,103.4,7G,58,58,9,0.15,28,33,6,23,16,17,12,3-,M,8,South Dakota,-0.16201918766251233,-0.6615384615384616,0.15999999999999992,-0.3571428571428572,-0.9140401146131805,-0.23149889134804097,-103.4,0,C0
0,45019,TWISSELMAN,3232,35.3,118.8,7A,93,11,9,0.0,4,50,129,728,5,5,3,,,60,California,-0.420604321707164,0.41538461538461524,-0.78,-0.3571428571428572,-1.0,0.303219016586861,-118.8,0,C0
0,41411,KONOCTI,2163,38.9,122.7,7B,97,14,7,0.0,102,150,48,712,5,5,3,3,V,89,California,-0.6123016228817358,0.5384615384615383,-0.72,-0.5,-1.0,3.4486184750274607,-122.7,0,C1
0,238502,AVA FTS,1300,36.6,92.8,7E,76,94,3,0.12,0,0,0,189,19,22,35,1,L,0,Missouri,-0.7670581906213575,-0.10769230769230775,0.8800000000000001,-0.7857142857142857,-0.9312320916905444,-1.2694807126334389,-92.8,2,C0
0,45442,BEVERLY HILLS,1260,34.1,118.4,7B,90,44,8,0.0,21,35,10,677,15,12,9,2,L,17,California,-0.7742311485698915,0.3230769230769228,-0.12,-0.4285714285714286,-1.0,-0.16859090217922898,-118.4,0,C0
0,103210,POLE CREEK,5660,42.0,115.7,7A,88,9,6,0.0,4,39,70,497,5,5,3,3,H,46,Idaho,0.014794225768851366,0.2615384615384615,-0.8200000000000001,-0.5714285714285714,-1.0,-0.04277492384160498,-115.7,0,C0
0,21009,DRY LAKE,7428,33.3,109.8,7G,88,18,4,0.0,49,39,5,115,12,14,5,3,M,34,Arizona,0.33183896709405536,0.2615384615384615,-0.64,-0.7142857142857143,-1.0,-0.04277492384160498,-109.8,0,C0
0,51406,HUNTER CREEK,6920,39.7,108.3,7G,72,34,9,0.0,65,70,14,421,11,8,7,3,M,31,Colorado,0.2407424011476733,-0.23076923076923084,-0.31999999999999995,-0.3571428571428572,-1.0,0.932298908274981,-108.3,0,C0
0,480605,BEARLODGE,5280,44.5,104.4,7G,58,81,3,1.98,11,0,0,1,20,16,35,1,L,0,Wyoming,-0.05334887474222183,-0.6615384615384616,0.6200000000000001,-0.7857142857142857,0.13467048710601714,-1.2694807126334389,-104.4,0,C0
0,201102,STONGINGTON,653,45.9,86.9,7E,81,47,5,0.0,15,17,3,85,16,19,10,3+,M,12,Michigan,-0.8830807854388953,0.04615384615384599,-0.05999999999999994,-0.6428571428571429,-1.0,-0.7347628046985369,-86.9,2,C0
0,352108,WARM SPRINGS BASE,1632,44.7,121.2,7A,91,17,7,0.0,3,38,82,688,6,6,4,,,41,Oregon,-0.707522639648525,0.3538461538461539,-0.6599999999999999,-0.5,-1.0,-0.07422891842601098,-121.2,0,C0
0,452406,THE DALLES,210,45.6,121.1,7C,90,28,3,0.0,17,27,7,531,8,7,5,4,H,34,Washington,-0.9625212947189097,0.3230769230769228,-0.43999999999999995,-0.7857142857142857,-1.0,-0.42022285885447697,-121.1,0,C0
0,421407,WINTER RIDGE,7340,39.5,109.5,7G,72,31,6,0.0,66,51,7,289,10,9,6,3,M,27,Utah,0.31605845960728063,-0.23076923076923084,-0.38,-0.5714285714285714,-1.0,0.334673011171267,-109.5,0,C0
0,417801,MASON,1463,30.7,99.1,8G,99,34,5,0.0,43,36,5,423,12,16,6,2,M,29,Texas,-0.7378283869810813,0.6000000000000001,-0.31999999999999995,-0.6428571428571429,-1.0,-0.13713690759482297,-99.1,2,C0
0,450105,FORKS,303,47.9,124.3,7G,72,62,4,0.0,28,23,3,700,16,17,11,3-,M,7,Washington,-0.945844167488568,-0.23076923076923084,0.24,-0.7142857142857143,-1.0,-0.546038837192101,-124.3,0,C0
0,245415,FRENCH CREEK,7422,45.3,112.9,7G,71,33,9,0.0,71,73,15,153,8,8,6,5,V,37,Montana,0.3307630234017753,-0.2615384615384615,-0.33999999999999997,-0.3571428571428572,-1.0,1.026660892028199,-112.9,0,C0
0,45438,ACTON,2600,34.4,118.2,7F,99,15,12,0.0,44,122,72,691,8,7,4,3,V,86,California,-0.5339370572940016,0.6000000000000001,-0.7,-0.1428571428571429,-1.0,2.567906626664093,-118.2,0,C0
0,89906,SEMINOLE,32,28.7,-81.2,7G,91,59,8,0.0,26,29,5,400,15,19,11,3,M,12,Florida,-0.9944409575898862,0.3538461538461539,0.17999999999999994,-0.4285714285714286,-1.0,-0.35731486968566495,-81.2,1,C0
0,319302,TURNBULL CREEK,63,34.6,78.5,7G,90,61,5,0.0,22,20,3,394,17,20,11,3,M,8,North Carolina,-0.9888819151797722,0.3230769230769228,0.21999999999999997,-0.6428571428571429,-1.0,-0.6404008209453189,-78.5,1,C0
0,419703,TERRELL MUNI. APT.,472,32.7,96.2,8G,93,51,11,0.05,32,40,9,211,13,18,8,3,M,26,Texas,-0.9155384201560118,0.41538461538461524,0.020000000000000018,-0.2142857142857143,-0.9713467048710602,-0.01132092925719898,-96.2,2,C0
0,352557,FIELDS,3360,43.6,122.3,7G,82,24,6,0.0,63,62,12,609,9,10,5,5,V,39,Oregon,-0.39765085627185515,0.07692307692307665,-0.52,-0.5714285714285714,-1.0,0.680666951599733,-122.3,0,C0
0,40228,WEED AIRPORT,2929,41.4,122.4,7A,89,18,4,0.0,3,25,32,732,6,7,4,3,M,25,California,-0.4749394781673092,0.29230769230769216,-0.64,-0.7142857142857143,-1.0,-0.483130848023289,-122.4,0,C0
0,353346,KLAMATH MARSH,4536,42.9,121.5,7N,84,18,9,0.0,25,85,57,602,11,11,5,5,V,43,Oregon,-0.18676589258495468,0.1384615384615384,-0.64,-0.3571428571428572,-1.0,1.4041088270410709,-121.5,0,C0
0,384101,ACE BASIN,9,32.6,80.3,7G,87,70,5,0.35,21,22,4,319,17,21,13,,,5,South Carolina,-0.9985654084102932,0.23076923076923084,0.40000000000000013,-0.6428571428571429,-0.7994269340974212,-0.577492831776507,-80.3,1,C0
0,317440,JOHNSTON COUNTY AP,165,35.5,-78.3,7G,81,79,3,0.32,3,0,0,521,19,22,35,,,0,North Carolina,-0.9705908724110105,0.04615384615384599,0.5800000000000001,-0.7857142857142857,-0.8166189111747851,-1.2694807126334389,-78.3,1,C0
0,45405,CLEAR CREEK,3648,34.2,118.1,7B,91,36,4,0.0,38,91,43,643,8,7,7,4,H,43,California,-0.34600555904241015,0.3538461538461539,-0.28,-0.7142857142857143,-1.0,1.592832794547507,-118.1,0,C1
0,40421,EEL RIVER CAMP,446,40.1,123.8,7G,87,29,7,0.0,54,60,13,759,12,12,6,3,H,46,California,-0.920200842822559,0.23076923076923084,-0.42000000000000004,-0.5,-1.0,0.617758962430921,-123.8,0,C0
0,44730,BEAR PEAK,8228,35.8,118.0,7T,77,22,12,0.0,18,77,63,219,6,6,4,3,H,57,California,0.475298126064736,-0.0769230769230771,-0.56,-0.1428571428571429,-1.0,1.152476870365823,-118.0,0,C0
0,323804,SAND CREEK,2700,46.5,103.5,7L,71,31,11,0.51,3,37,80,318,12,12,7,3,M,33,North Dakota,-0.5160046624226665,-0.2615384615384615,-0.38,-0.2142857142857143,-0.7077363896848138,-0.10568291301041698,-103.5,0,C0
0,45226,SEDGWICK,1402,34.6,120.0,7B,90,30,9,0.0,33,49,13,642,12,10,7,3,M,27,California,-0.7487671478525957,0.3230769230769228,-0.4,-0.3571428571428572,-1.0,0.271765022002455,-120.0,0,C0
0,20508,HUMBUG,5300,34.1,112.5,7A,88,35,9,0.0,2,39,132,283,11,11,7,1,L,33,Arizona,-0.049762395767954826,0.2615384615384615,-0.29999999999999993,-0.3571428571428572,-1.0,-0.04277492384160498,-112.5,0,C0
0,318641,SAMPSON COUNTY AP,148,34.9,-78.3,7G,82,79,8,0.18,16,26,7,422,18,22,14,,,6,North Carolina,-0.9736393795391375,0.07692307692307665,0.5800000000000001,-0.4285714285714286,-0.8968481375358166,-0.451676853438883,-78.3,1,C0
0,41005,EEL RIVER  (MNF),1500,39.8,123.0,7G,97,10,3,0.0,87,69,11,771,6,7,3,5,V,57,California,-0.7311934008786873,0.5384615384615383,-0.8,-0.7857142857142857,-1.0,0.900844913690575,-123.0,0,C0
0,51507,DEMAREE,7460,39.4,108.8,7G,73,27,12,0.0,76,89,21,482,9,7,5,3,H,51,Colorado,0.33757733345288266,-0.20000000000000018,-0.45999999999999996,-0.1428571428571429,-1.0,1.529924805378695,-108.8,0,C0
0,44809,HUNTER MOUNTAIN,6880,36.5,117.4,7A,86,16,9,0.0,3,46,121,469,6,5,4,3,H,49,California,0.2335694431991393,0.20000000000000018,-0.6799999999999999,-0.3571428571428572,-1.0,0.177403038249237,-117.4,0,C0
0,21501,SMITH_PEAK,2483,34.1,113.3,7A,103,22,4,0.0,3,23,31,689,8,8,5,2,M,24,Arizona,-0.5549179592934637,0.7230769230769232,-0.56,-0.7142857142857143,-1.0,-0.546038837192101,-113.3,0,C0
0,260315,STAG MTN.,6790,41.5,115.3,7T,84,10,7,0.0,23,65,35,387,6,5,3,3+,H,55,Nevada,0.21743028781493767,0.1384615384615384,-0.8,-0.5,-1.0,0.775028935352951,-115.3,0,C0
0,241518,STINKWATER,5420,46.8,113.3,7G,77,34,2,0.02,72,51,7,307,7,8,6,,,22,Montana,-0.028243521922352688,-0.0769230769230771,-0.31999999999999995,-0.8571428571428572,-0.9885386819484241,0.334673011171267,-113.3,0,C0
0,40310,LOWER KLAMATH,4100,41.9,121.7,7N,85,22,7,0.0,24,72,40,440,10,10,5,4,H,33,California,-0.26495113422397565,0.16923076923076907,-0.56,-0.5,-1.0,0.995206897443793,-121.7,0,C0
0,311140,HALIFAX-NHMPN RGL,145,36.3,-77.6,7G,81,74,8,0.24,15,26,7,190,20,23,14,2,L,8,North Carolina,-0.9741773513852775,0.04615384615384599,0.48,-0.4285714285714286,-0.8624641833810889,-0.451676853438883,-77.6,1,C0
0,316340,RUTHERFORD CO AP,1078,35.4,-81.9,7G,81,74,0,0.95,18,16,2,16,19,22,12,,,6,North Carolina,-0.8068681072357213,0.04615384615384599,0.48,-1.0,-0.45558739255014336,-0.766216799282943,-81.9,1,C0
0,316941,N STANLY MIDDLE SC,585,35.4,-80.2,7G,82,68,2,0.59,25,19,2,252,16,20,12,4,M,6,North Carolina,-0.8952748139514032,0.07692307692307665,0.3600000000000001,-0.8571428571428572,-0.66189111747851,-0.6718548155297249,-80.2,1,C0
0,418901,CAPROCK SP,1900,34.2,101.0,7G,87,51,6,1.66,21,22,4,399,24,18,10,1,L,16,Texas,-0.659463821393347,0.23076923076923084,0.020000000000000018,-0.5714285714285714,-0.04871060171919783,-0.577492831776507,-101.0,0,C0
0,41907,LINCOLN,200,38.8,121.2,7A,98,20,4,0.0,3,23,31,703,8,8,5,3,M,22,California,-0.9643145342060432,0.569230769230769,-0.6,-0.7142857142857143,-1.0,-0.546038837192101,-121.2,0,C0
0,41310,STAMPEDE,6207,39.4,120.0,7G,88,15,9,0.0,76,76,15,398,7,8,4,3,H,61,California,0.1128844257150543,0.2615384615384615,-0.7,-0.3571428571428572,-1.0,1.121022875781417,-120.0,0,C0
0,451716,SEA-TAC,450,47.4,122.3,7G,74,56,5,0.0,42,38,6,558,14,14,9,3+,M,17,Washington,-0.9194835470277055,-0.16923076923076952,0.1200000000000001,-0.6428571428571429,-1.0,-0.07422891842601098,-122.3,0,C0
0,44729,SUGARLOAF,8120,36.7,118.6,7H,82,24,6,0.0,36,40,8,445,8,9,5,3,H,61,California,0.455931139603694,0.07692307692307665,-0.52,-0.5714285714285714,-1.0,-0.01132092925719898,-118.6,0,C0
0,40106,CRAZY PEAK,3970,41.9,123.6,7G,80,25,2,0.0,73,55,8,705,7,8,5,5,V,30,California,-0.2882632475567112,0.01538461538461533,-0.5,-0.8571428571428572,-1.0,0.460488989508891,-123.6,0,C0
0,89901,BREVARD,14,28.2,-80.7,7G,91,59,9,0.0,31,35,7,405,15,17,11,3,M,13,Florida,-0.9976687886667265,0.3538461538461539,0.17999999999999994,-0.3571428571428572,-1.0,-0.16859090217922898,-80.7,1,C0
0,44522,SHAVER,5614,37.1,119.2,7G,85,24,3,0.0,63,45,6,643,10,10,6,4,H,28,California,0.006545324128037322,0.16923076923076907,-0.52,-0.7857142857142857,-1.0,0.14594904366483102,-119.2,0,C0
0,261705,RED ROCK,3760,36.1,115.4,7A,100,14,7,0.0,3,39,80,647,5,6,3,3,H,46,Nevada,-0.32592127678651484,0.6307692307692307,-0.72,-0.5,-1.0,-0.04277492384160498,-115.4,0,C0
0,451702,ENUMCLAW,742,47.2,121.9,7G,79,49,5,0.0,33,30,5,588,16,16,10,3-,M,13,Washington,-0.8671209540034072,-0.01538461538461533,-0.020000000000000018,-0.6428571428571429,-1.0,-0.325860875101259,-121.9,0,C0
0,40805,PANTHER SPRINGS,3343,40.2,121.7,7G,90,19,2,0.0,80,60,9,713,7,7,4,4,H,40,California,-0.400699363399982,0.3230769230769228,-0.62,-0.8571428571428572,-1.0,0.617758962430921,-121.7,0,C0
0,41901,DUNCAN PEAK,7182,39.1,120.5,7G,79,17,8,0.0,89,77,13,676,6,6,4,4,V,48,California,0.28772527571057105,-0.01538461538461533,-0.6599999999999999,-0.4285714285714286,-1.0,1.152476870365823,-120.5,0,C0
0,40719,WESTWOOD,6155,40.3,120.9,7G,84,9,6,0.0,92,74,11,445,5,6,3,3,H,57,California,0.10355958038196,0.1384615384615384,-0.8200000000000001,-0.5714285714285714,-1.0,1.0581148866126049,-120.9,0,C0
0,419001,JAYTON,1905,33.2,100.5,7G,93,39,5,0.12,44,33,4,600,14,14,8,2,L,20,Texas,-0.6585672016497803,0.41538461538461524,-0.21999999999999997,-0.6428571428571429,-0.9312320916905444,-0.23149889134804097,-100.5,0,C0
0,45221,MONTECITO #2,378,34.4,119.6,7B,77,68,4,0.0,9,14,3,450,17,16,12,2,L,5,California,-0.9323948713350668,-0.0769230769230771,0.3600000000000001,-0.7142857142857143,-1.0,-0.829124788451755,-119.6,0,C0
0,241909,GATES PARK,5400,47.7,112.9,7G,72,36,6,0.0,45,40,6,379,13,13,8,4,M,17,Montana,-0.03183000089661969,-0.23076923076923084,-0.28,-0.5714285714285714,-1.0,-0.01132092925719898,-112.9,0,C0
0,350726,WANDERERS PEAK,4350,45.1,122.2,7G,72,47,3,0.0,56,47,7,711,10,11,7,4,H,22,Oregon,-0.22012014704563798,-0.23076923076923084,-0.05999999999999994,-0.7857142857142857,-1.0,0.208857032833643,-122.2,0,C0
0,99902,STAFFORD - CUIS,20,30.9,81.4,7D,91,60,7,0.0,16,23,5,624,17,19,11,2,L,8,Georgia,-0.9965928449744463,0.3538461538461539,0.19999999999999996,-0.5,-1.0,-0.546038837192101,-81.4,1,C0
0,353031,CINNAMON RAWS,4834,43.3,122.1,7G,80,24,4,0.0,61,42,5,578,10,11,6,,,25,Oregon,-0.13332735586837619,0.01538461538461533,-0.52,-0.7142857142857143,-1.0,0.05158705991161302,-122.1,0,C0
0,473901,BLACK RIVER FALLS,838,44.2,90.7,7Q,86,43,2,0.0,25,19,2,318,17,18,9,1,L,8,Wisconsin,-0.8499058549269255,0.20000000000000018,-0.14,-0.8571428571428572,-1.0,-0.6718548155297249,-90.7,2,C0
0,44521,DINKEY,5737,37.0,119.1,7G,85,24,6,0.0,61,73,17,622,10,10,6,5,V,48,California,0.028602169819779366,0.16923076923076907,-0.52,-0.5714285714285714,-1.0,1.026660892028199,-119.1,0,C0
0,89933,BAKER,116,30.3,-82.2,7G,89,63,4,0.01,14,14,2,159,19,24,11,2,L,8,Florida,-0.9793777458979647,0.29230769230769216,0.26,-0.7142857142857143,-0.994269340974212,-0.829124788451755,-82.2,1,C0
0,245609,HILLSBORO,3986,45.1,108.2,7A,74,44,13,0.05,1,23,75,404,13,10,9,,,18,Montana,-0.28539406437729753,-0.16923076923076952,-0.12,-0.07142857142857151,-0.9713467048710602,-0.546038837192101,-108.2,0,C0
0,43209,CAMPO SECO,399,38.2,120.8,7B,94,21,3,0.0,71,90,23,658,7,7,5,3,M,42,California,-0.9286290684120864,0.44615384615384635,-0.5800000000000001,-0.7857142857142857,-1.0,1.561378799963101,-120.8,0,C1
0,260317,RUBY VALLEY,6900,40.7,115.2,7T,83,12,15,0.0,22,101,96,378,6,6,3,4,E,84,Nevada,0.2371559221734063,0.10769230769230775,-0.76,0.0714285714285714,-1.0,1.907372740391567,-115.2,0,C0
0,55710,MOCKINGBIRD,6420,37.4,108.8,7G,84,14,8,0.0,88,76,13,619,6,6,3,3,H,56,Colorado,0.15108042679099798,0.1384615384615384,-0.72,-0.4285714285714286,-1.0,1.121022875781417,-108.8,0,C0
0,292901,MCGREGGOR RANGE,4886,32.4,105.6,7A,92,29,9,0.0,3,38,98,590,10,10,6,,,38,New Mexico,-0.124002510535282,0.3846153846153846,-0.42000000000000004,-0.3571428571428572,-1.0,-0.07422891842601098,-105.6,0,C0
0,361071,BEARS HEAD,1172,40.8,-76.0,7R,69,80,4,0.03,2,2,0,55,21,29,17,1,L,1,Pennsylvania,-0.7900116560566663,-0.32307692307692326,0.6000000000000001,-0.7142857142857143,-0.9828080229226361,-1.2065727234646269,-76.0,1,C0
0,32001,DEVILS KNOB,2100,35.6,93.5,7R,74,100,7,0.0,0,0,0,180,20,20,25,1,L,0,Arkansas,-0.623599031650677,-0.16923076923076952,1.0,-0.5,-1.0,-1.2694807126334389,-93.5,2,C0
0,353520,BASQUE HILLS,4990,42.2,118.9,7T,91,8,9,0.0,24,82,55,607,4,5,2,5,E,72,Oregon,-0.1053528198690935,0.3538461538461539,-0.84,-0.3571428571428572,-1.0,1.309746843287853,-118.9,0,C0
0,89960,PALM BEACH,12,26.6,-80.4,7G,88,70,3,0.04,18,15,2,234,19,21,13,3,M,5,Florida,-0.9980274365641532,0.2615384615384615,0.40000000000000013,-0.7857142857142857,-0.9770773638968482,-0.797670793867349,-80.4,1,C0
0,100717,EAGLE,5700,46.8,115.5,7G,78,25,3,0.0,71,71,14,442,9,8,6,5,V,40,Idaho,0.021967183717385375,-0.04615384615384599,-0.5,-0.7857142857142857,-1.0,0.963752902859387,-115.5,0,C0
0,20107,LOGAN,7630,36.3,113.1,7H,81,19,4,0.01,35,19,2,255,10,10,5,3,M,32,Arizona,0.3680624047341523,0.04615384615384599,-0.62,-0.7142857142857143,-0.994269340974212,-0.6718548155297249,-113.1,0,C0
0,215601,MN VALLEY,845,44.7,93.6,7G,83,60,5,0.0,30,25,3,230,15,17,11,,,7,Minnesota,-0.848650587285932,0.10769230769230775,0.19999999999999996,-0.6428571428571429,-1.0,-0.483130848023289,-93.6,2,C0
0,42108,ATLAS PEAK,1934,38.4,122.2,7B,89,22,11,0.0,86,164,69,712,6,7,4,,,82,California,-0.6533668071370932,0.29230769230769216,-0.56,-0.2142857142857143,-1.0,3.8889743992091446,-122.2,0,C1
0,20303,LAKESIDE,6653,34.1,109.9,7K,85,18,9,0.0,55,58,11,262,15,15,6,3,H,56,Arizona,0.19286290684120866,0.16923076923076907,-0.64,-0.3571428571428572,-1.0,0.554850973262109,-109.9,0,C0
0,311540,COAST GUARD AIR FL,12,36.2,-76.1,7G,83,79,7,2.55,13,23,6,25,20,24,13,2,L,9,North Carolina,-0.9980274365641532,0.10769230769230775,0.5800000000000001,-0.5,0.461318051575931,-0.546038837192101,-76.1,1,C0
0,239204,PIEDMONT,840,37.2,-90.2,7E,85,62,3,0.0,10,11,2,312,19,20,13,1,L,5,Missouri,-0.8495472070294988,0.16923076923076907,0.24,-0.7857142857142857,-1.0,-0.923486772204973,-90.2,2,C0
0,45619,EL CARISO FIRE STA,2733,33.6,117.4,7B,91,39,13,0.0,47,120,64,719,11,9,7,3,H,60,California,-0.510086972115126,0.3538461538461539,-0.21999999999999997,-0.07142857142857151,-1.0,2.5049986374952806,-117.4,0,C1
0,101311,SKULL GULCH,5878,45.3,114.5,7G,82,24,5,0.0,81,68,11,255,7,7,5,1,L,38,Idaho,0.05388684658836196,0.07692307692307665,-0.52,-0.6428571428571429,-1.0,0.869390919106169,-114.5,0,C0
0,350916,MT. WILSON,3780,45.0,121.6,7G,85,21,3,0.0,71,49,6,300,7,9,5,5,V,31,Oregon,-0.32233479781224783,0.16923076923076907,-0.5800000000000001,-0.7857142857142857,-1.0,0.271765022002455,-121.6,0,C0
0,353307,CALIMUS,6629,42.6,121.5,7C,80,18,7,0.0,20,40,14,427,6,7,4,3+,H,48,Oregon,0.1885591320720883,0.01538461538461533,-0.64,-0.5,-1.0,-0.01132092925719898,-121.5,0,C0
0,201002,DOE  LAKE,815,46.2,86.7,7E,81,46,6,0.0,14,17,3,84,17,19,10,3+,M,13,Michigan,-0.8540303057473325,0.04615384615384599,-0.07999999999999996,-0.5714285714285714,-1.0,-0.7347628046985369,-86.7,2,C0
0,44106,MARIPOSA,2227,37.5,119.9,7B,96,12,5,0.0,105,135,37,703,5,6,3,4,E,80,California,-0.6008248901640814,0.5076923076923077,-0.76,-0.6428571428571429,-1.0,2.976808556261371,-119.9,0,C1
0,40618,SIMS,2537,41.0,122.3,7G,95,17,3,0.0,86,66,9,793,6,6,4,3,M,45,California,-0.5452344660629427,0.476923076923077,-0.6599999999999999,-0.7857142857142857,-1.0,0.806482929937357,-122.3,0,C0
0,43707,WALKER,5680,38.5,119.4,7G,93,14,7,0.0,94,73,11,479,5,5,3,3,H,51,California,0.01838070474311837,0.41538461538461524,-0.72,-0.5,-1.0,1.026660892028199,-119.4,0,C0
0,240118,FISHER,2160,48.3,115.3,7G,80,31,4,0.0,67,56,8,501,9,9,7,5,V,25,Montana,-0.612839594727876,0.01538461538461533,-0.38,-0.7142857142857143,-1.0,0.491942984093297,-115.3,0,C0
0,471101,LAONA,1580,45.5,88.6,7E,77,54,3,0.0,13,13,2,246,16,18,11,2,L,6,Wisconsin,-0.7168474849816193,-0.0769230769230771,0.08000000000000007,-0.7857142857142857,-1.0,-0.860578783036161,-88.6,2,C0
