Elev,  Lat,  Long, Mdl,  Tmp,  RH , Wind,   PPT ,  ERC,   BI,   SC, KBDI,   HUN,  THOU,   TEN,  STL, ADJ,  I   
7730, 40.6, 109.2, 7G ,   72,   32,   21,    .00,   91,  118,   32,  206,     3,     5,     6,   4 ,  H , 43   
6469, 39.7, 109.4, 7G ,   95,   11,    7,    .00,  103,   79,   12,  469,     3,     4,     2,   4 ,  V , 58   
5240, 40.2, 109.2, 7G ,   98,   13,    8,    .00,  104,   84,   13,  449,     3,     4,     3,   4 ,  V , 59   
4928, 40.2, 109.8, 7G ,   98,   13,    5,    .00,   91,   63,    8,  464,     5,     6,     3,   4 ,  V , 47   
8250, 39.5, 109.9, 7G ,   87,   13,    8,    .00,  102,   82,   13,  386,     3,     4,     3,   5 ,  V , 55   
5369, 39.3, 112.0, 7H ,   97,   13,    6,    .00,   58,   32,    3,  635,     3,     4,     3,   5 ,  V , 58   
5902, 39.8, 112.2, 7H ,   95,   14,    5,    .00,   57,   30,    3,  580,     3,     4,     3,   5 ,  V , 52   
8700, 39.3, 111.3, 7G ,   85,   13,    9,    .00,   97,   97,   20,  431,     4,     5,     3,   4 ,  V , 72   
9755, 39.6, 110.2, 7G ,   83,   14,    3,    .00,   91,   70,   10,  287,     3,     6,     3,   5 ,  V , 46   
6493, 38.9, 112.2, 7H ,   95,   12,    2,    .00,   57,   24,    2,  495,     3,     4,     3,   5 ,  V , 39   
5135, 39.3, 113.3, 7H ,   97,   15,    4,    .00,   59,   27,    2,  681,     3,     3,     3,   4 ,  H , 43   
6010, 38.6, 112.6, 7H ,   93,   13,    8,    .00,   58,   37,    4,  529,     3,     4,     3,   4 ,  V , 65   
8767, 38.6, 112.0, 7G ,   86,   12,    8,    .00,   99,   86,   15,  598,     3,     5,     2,   5 ,  V , 64   
7490, 38.7, 111.8, 7G ,   89,   11,   12,    .00,  100,  106,   23,  435,     3,     5,     2,   5 ,  E , 84   
6120, 39.3, 110.6, 7G ,   96,    9,    7,    .00,  106,   81,   12,  565,     2,     4,     2,   5 ,  V , 62   
5320, 39.2, 109.2, 7G ,   94,   11,    6,    .00,  107,   89,   15,  584,     2,     4,     2,   5 ,  V , 64   
5620, 38.3, 113.3, 7G ,   95,   15,   10,    .00,  104,   92,   16,  588,     3,     4,     3,   5 ,  V , 62   
7544, 37.9, 112.6, 7G ,   95,   10,    8,    .00,  104,   98,   19,  450,     3,     4,     2,   5 ,  E , 78   
7914, 37.5, 112.5, 7G ,   87,   10,    4,    .00,   96,   66,    9,  290,     4,     5,     3,   4 ,  V , 46   
8024, 37.9, 111.6, 7G ,   92,    7,    4,    .00,  100,   68,    9,  341,     3,     5,     2,   4 ,  V , 53   
7718, 37.8, 112.1, 7G ,   91,    9,    4,    .00,   93,   66,    9,  307,     4,     6,     2,   4 ,  V , 52   
7855, 37.6, 112.1, 7G ,   93,    8,    5,    .00,   88,   63,    9,  365,     5,     7,     2,   5 ,  V , 52   
8509, 38.1, 111.3, 7G ,   90,    9,    4,    .00,   99,   68,    9,  333,     3,     5,     2,   4 ,  V , 52   
8294, 38.0, 110.8, 7G ,   87,    9,    9,    .00,  101,   93,   17,  352,     3,     5,     2,   4 ,  V , 71   
8680, 37.8, 109.8, 7G ,   88,   10,    4,    .00,   91,   76,   12,  256,     4,     7,     2,   3 ,  H , 62   
6960, 38.2, 109.2, 7G ,   92,   10,    6,    .00,   99,   73,   10,  558,     3,     5,     2,   4 ,  V , 58   
6500, 37.5, 109.8, 7G ,   96,   10,    5,    .00,   95,   66,    9,  558,     4,     6,     2,   4 ,  V , 51   
5399, 37.5, 113.7, 7G ,   99,   10,    3,    .00,  102,   58,    6,  483,     4,     4,     2,   5 ,  V , 45   
3440, 37.2, 113.3, 7G ,  104,   13,    6,    .00,  110,   76,   10,  621,     2,     3,     2,   4 ,  V , 56   
3990, 37.1, 113.9, 7T ,  101,   14,    8,    .00,   23,   73,   45,  546,     3,     3,     3,   5 ,  V , 61   
7890, 37.3, 113.0, 7F ,   87,   20,    6,    .00,   45,   87,   33,  354,     5,     6,     4,   3 ,  H , 78   
3999, 37.2, 112.9, 7G ,  107,   10,    4,    .00,  110,   66,    7,  669,     3,     3,     2,   5 ,  V , 50   
5460, 37.1, 112.0, 7U ,  101,    9,    6,    .00,   56,   45,    6,  612,     3,     4,     2,   4 ,  V , 63   
8890, 37.5, 112.2, 7G ,   84,   14,    4,    .00,   97,   64,    8,  237,     3,     5,     3,   4 ,  H , 38   
1245, 44.7,  71.7, 8G ,   69,   68,    4,    .16,   20,   15,    2,  322,    19,    20,    13,   3 ,  M ,  3   
 343, 44.4,  73.1, 8G ,   73,   55,    3,    .05,   24,   13,    1,  132,    17,    19,    11,   2 ,  L ,  4   
1164, 44.5,  72.5, 8G ,   66,   65,    3,    .09,   17,   12,    1,  165,    19,    21,    13,   2 ,  L ,  2   
 668, 43.3,  72.9, 8G ,   67,   81,    1,    .22,   17,   12,    1,  400,    19,    20,    17,   2 ,  L ,  1   
2317, 42.8,  73.0, 8G ,   68,   52,    2,    .00,   24,   18,    2,  192,    17,    20,    10,   3 ,  M ,  7   
 800, 38.8,  78.4, 8E ,   79,   54,    4,    .14,    6,    4,    0,  150,    20,    24,    11,   1 ,  L ,  3   
1200, 38.6,  78.3, 8R ,   79,   56,    2,    .20,    4,    2,    0,   70,    21,    26,    12,   1 ,  L ,  2   
  35, 38.5,  77.3, 7E ,   81,   56,    3,    .06,   15,   20,    4,   19,    21,    25,    12,   3 ,  M , 10   
 865, 37.6,  79.5, 8E ,   82,   58,    1,    .03,    6,    4,    0,  164,    20,    25,    12,   1 ,  L ,  2   
2580, 37.9,  79.7, 8E ,   79,   60,    2,    .11,    5,    4,    0,  164,    21,    25,    13,   1 ,  L ,  2   
2080, 38.1,  78.7, 8R ,   80,   60,    3,    .99,    3,    2,    0,   11,    23,    28,    12,   1 ,  L ,  2   
 196, 38.0,  77.2, 7C ,   78,   71,    2,   1.06,    0,    0,    0,   15,    20,    24,    35,   1 ,  L ,  0   
  80, 38.1,  77.1, 7C ,   78,   71,    0,   1.28,    0,    0,    0,   15,    22,    25,    35,   1 ,  L ,  0   
 201, 38.1,  77.2, 7C ,   79,   75,    2,   1.36,    2,    2,    0,   15,    23,    27,    14,   1 ,  L ,  1   
2702, 37.5,  80.1, 8E ,   78,   59,    1,    .36,    0,    0,    0,   22,    21,    25,    35,   1 ,  L ,  0   
  50, 37.2,  77.1, 7G ,   86,   67,    1,    .00,    6,    7,    1,   43,    22,    27,    14,   1 ,  L ,  3   
2540, 37.0,  81.1, 8E ,   79,   55,    4,    .02,    5,    4,    0,   40,    19,    23,    11,   1 ,  L ,  3   
2308, 36.8,  82.4, 8E ,   71,   75,    1,    .37,    0,    0,    0,  126,    19,    22,    35,   1 ,  L ,  0   
  38, 36.6,  76.5, 7G ,   86,   55,    6,    .00,   18,   18,    3,  167,    19,    22,    12,   3 ,  M ,  8   
 303, 47.9, 124.3, 7G ,   75,   60,    4,    .00,   25,   21,    3,  619,    15,    19,    12,   3-,  M ,  6   
2400, 47.9, 123.0, 7G ,   67,   73,    5,    .00,   28,   38,    9,  356,    14,    18,    14,   3-,  M ,  5   
2400, 48.0, 123.9, 7G ,   72,   63,    4,    .00,   30,   39,    9,  607,    15,    17,    11,   3-,  M , 12   
5262, 47.9, 123.4, 7G ,   66,   50,    4,    .00,   44,   53,   12,  429,    11,    14,     9,   3+,  M , 18   
2305, 48.1, 124.3, 7G ,   69,   73,    5,    .01,   15,   22,    5,  441,    19,    23,    13,   2 ,  L ,  6   
  62, 47.8, 122.8, 7G ,   77,   56,    2,    .00,   28,   24,    3,  407,    15,    18,    11,   3-,  M ,  8   
3398, 47.7, 123.9, 7G ,   71,   68,    3,    .00,   23,   32,    8,  496,    15,    21,    12,   3-,  M ,  9   
1768, 46.8, 123.4, 7G ,   72,   60,    3,    .00,   27,   21,    3,  566,    15,    18,    11,   3-,  M ,  7   
2230, 47.3, 123.7, 7G ,   76,   60,    2,    .00,   33,   40,    8,  647,    14,    17,    11,   3+,  M , 13   
 618, 47.4, 124.1, 7G ,   73,   67,    5,    .01,   14,   14,    2,  186,    16,    25,    12,   2 ,  L ,  5   
2425, 46.5, 123.3, 7G ,   74,   59,    0,    .00,   31,   37,    7,  541,    14,    18,    11,   3-,  M , 12   
2408, 47.5, 123.2, 7G ,   75,   52,    3,    .00,   40,   46,    9,  626,    12,    15,     9,   3+,  M , 16   
2100, 46.5, 122.1, 7G ,   82,   38,    2,    .00,   45,   50,   10,  580,    12,    14,     8,   4 ,  H , 26   
3600, 46.5, 121.6, 7G ,   79,   30,    2,    .00,   48,   45,    7,  595,    11,    14,     6,   5 ,  V , 30   
1950, 46.7, 121.5, 7G ,   86,   26,    1,    .00,   50,   33,    4,  620,    12,    13,     6,   4 ,  H , 21   
 213, 46.2, 122.8, 7G ,   84,   36,    2,    .00,   37,   25,    3,  532,    14,    16,     8,   3+,  M , 14   
2500, 46.3, 122.3, 7G ,   79,   53,    1,    .00,   33,   30,    5,  517,    14,    18,    10,   3-,  M , 11   
2000, 46.3, 123.0, 7G ,   76,   44,    3,    .00,   36,   30,    4,  559,    13,    17,     9,   3+,  M , 13   
1150, 45.7, 122.3, 7G ,   81,   43,    3,    .00,   38,   36,    6,  548,    13,    16,     9,   3+,  M , 17   
3485, 48.9, 121.9, 7G ,   70,   62,    1,    .00,   29,   27,    4,  456,    13,    19,    10,   3-,  M ,  9   
1700, 48.9, 121.0, 7G ,   83,   44,    0,    .00,   56,   72,   18,  633,     9,    11,     8,   5 ,  V , 30   
3406, 48.9, 122.2, 7G ,   65,   76,    3,    .00,   30,   37,    8,  425,    13,    17,    13,   3-,  M ,  6   
 357, 48.5, 121.4, 7G ,   83,   47,    4,    .00,   28,   43,   12,  713,    15,    19,     9,   3 ,  M , 22   
 786, 48.1, 122.0, 7G ,   77,   58,    3,    .00,   35,   26,    3,  385,    13,    16,    10,   3+,  M ,  8   
2160, 48.3, 121.8, 7G ,   77,   54,    2,    .00,   28,   28,    4,  620,    14,    19,    10,   3-,  M , 11   
2028, 47.8, 121.2, 7G ,   84,   32,    7,    .00,   49,   51,   10,  751,    10,    14,     7,   4 ,  H , 30   
3350, 48.2, 121.5, 7G ,   73,   58,    2,    .00,   35,   32,    5,  667,    13,    17,    10,   3+,  M , 12   
 756, 47.2, 121.9, 7G ,   80,   44,    4,    .00,   34,   28,    4,  475,    15,    16,     9,   3+,  M , 13   
1637, 47.2, 121.4, 7G ,   85,   31,    3,    .00,   41,   39,    7,  737,    14,    15,     7,   3+,  M , 25   
2405, 47.1, 121.5, 7G ,   82,   34,   13,    .00,   51,   78,   23,  680,    11,    13,     7,   4 ,  H , 43   
1580, 47.4, 121.6, 7G ,   78,   50,    5,    .00,   33,   33,    6,  567,    14,    17,    10,   3-,  M , 14   
1421, 46.7, 122.1, 7G ,   84,   35,    2,    .00,   37,   28,    4,  676,    14,    16,     8,   3+,  M , 17   
2690, 46.0, 121.5, 7G ,   86,   18,    5,    .00,   71,   52,    7,  615,     8,     9,     4,   4 ,  H , 36   
3000, 46.3, 121.6, 7G ,   88,   23,    1,    .00,   51,   44,    7,  714,    11,    14,     5,   5 ,  V , 35   
2500, 45.9, 122.2, 7G ,   82,   45,    2,    .00,   43,   37,    6,  699,    10,    15,     8,   3 ,  M , 16   
2700, 45.9, 121.9, 7G ,   87,   28,    2,    .00,   60,   50,    7,  754,     8,    12,     5,   4 ,  H , 33   
3450, 45.7, 122.0, 7G ,   73,   54,   14,    .00,   34,   54,   15,  446,    12,    17,    10,   3+,  M , 19   
1900, 48.1, 118.9, 7C ,   92,   13,    7,    .00,   22,   44,   16,  355,     6,     7,     3,   5 ,  V , 60   
2720, 48.2, 119.5, 7C ,   89,   11,   11,    .00,   23,   57,   26,  321,     5,     6,     3,   5 ,  E , 81   
1230, 48.3, 120.7, 7G ,   94,   12,    6,    .00,   81,  115,   34,  659,     7,     7,     3,   5 ,  E , 89   
2820, 46.2, 120.8, 7C ,   90,   13,    7,    .00,   23,   42,   14,  334,     5,     6,     3,   5 ,  V , 60   
5052, 46.2, 121.1, 7G ,   76,   25,    7,    .00,   71,   70,   13,  213,     6,     9,     5,   5 ,  V , 43   
2961, 46.1, 121.0, 7G ,   86,   19,    5,    .00,   55,   56,   10,  391,    12,    12,     5,   3+,  M , 42   
2106, 46.0, 120.5, 7L ,   92,   14,    7,    .00,    6,   49,   69,  500,     4,     5,     3,   3 ,  H , 53   
2011, 46.6, 120.3, 7T ,   91,   13,    8,    .00,   20,   61,   34,  609,     6,     7,     3,   3 ,  H , 55   
4686, 48.1, 118.4, 7C ,   83,   18,    5,    .00,   20,   35,   11,  225,     6,     9,     4,   5 ,  V , 42   
2240, 47.8, 118.0, 7C ,   93,   12,    6,    .00,   22,   42,   14,  411,     6,     8,     3,   4 ,  V , 58   
4500, 46.2, 117.4, 7C ,   81,   29,    8,    .13,   17,   38,   14,  387,     7,     8,     6,   4 ,  H , 37   
1142, 40.5,  80.5, 8E ,   75,   38,    8,    .00,   20,   25,    5,  407,    14,    16,     8,   3 ,  M , 22   
1873, 39.4,  79.7, 8E ,   75,   42,    5,    .01,    9,   14,    3,  108,    18,    22,     9,   2 ,  L , 13   
2280, 39.6,  79.7, 8E ,   73,   41,    2,    .00,   16,   16,    3,  403,    15,    20,     9,   2 ,  L , 12   
3004, 39.1,  78.7, 8E ,   72,   61,    4,    .01,    6,    8,    1,   65,    20,    25,    12,   1 ,  L ,  5   
1190, 39.4,  80.8, 8E ,   78,   39,    4,    .00,   14,   16,    3,  406,    16,    20,     9,   2 ,  L , 13   
3853, 39.1,  79.4, 8E ,   70,   58,    2,    .02,    6,    5,    1,  182,    20,    25,    12,   1 ,  L ,  3   
 602, 39.3,  77.8, 8E ,   82,   43,    9,    .03,   16,   19,    3,  482,    17,    20,     9,   3 ,  M , 14   
 576, 38.9,  82.0, 8E ,   78,   42,    9,    .00,   14,   18,    3,  275,    16,    19,     9,   2 ,  L , 14   
1642, 38.6,  80.6, 8E ,   77,   61,    4,    .09,    6,    7,    1,  195,    20,    24,    12,   1 ,  L ,  3   
1705, 38.8,  79.2, 8E ,   77,   61,    8,    .09,    8,   13,    3,  215,    21,    25,    12,   2 ,  L ,  8   
1353, 38.2,  81.6, 8E ,   78,   56,    3,    .01,   13,   23,    7,  499,    17,    23,    12,   2 ,  L , 12   
3082, 38.2,  80.0, 8E ,   75,   60,    1,    .23,    5,    5,    1,   30,    22,    34,    12,   1 ,  L ,  3   
 735, 38.3,  82.4, 8E ,   80,   52,    4,    .22,   10,   14,    3,  477,    19,    21,    11,   2 ,  L ,  7   
1650, 37.8,  81.9, 8E ,   75,   64,    6,   1.04,    0,    0,    0,  178,    21,    24,    35,   1 ,  L ,  0   
2317, 37.8,  81.0, 8E ,   71,   71,    0,    .05,    5,    5,    1,   41,    19,    23,    13,   1 ,  L ,  2   
2100, 37.4,  81.5, 8E ,   72,   75,    5,    .25,    4,    6,    1,  220,    20,    23,    16,   1 ,  L ,  1   
2725, 37.5,  80.9, 8E ,   78,   61,    3,    .31,    5,    6,    1,  129,    20,    25,    12,   1 ,  L ,  3   
1210, 46.3,  91.5, 7Q ,   80,   57,    3,    .00,   20,   14,    2,   41,    17,    20,    11,   1 ,  L ,  4   
1260, 46.5,  91.2, 7E ,   78,   57,   11,    .00,   11,   21,    6,   67,    15,    22,    11,   3 ,  M , 11   
1550, 46.1,  90.5, 7E ,   79,   54,    8,    .00,   12,   19,    4,   38,    17,    21,    11,   3 ,  M , 12   
1500, 46.1,  90.9, 7E ,   80,   53,    6,    .00,   12,   15,    3,   39,    17,    22,    11,   2 ,  L , 10   
1770, 46.0,  89.0, 7E ,   79,   52,    5,    .05,   13,   16,    3,  111,    17,    19,    10,   2 ,  L , 10   
 813, 45.7,  92.7, 7Q ,   79,   57,    5,    .00,   32,   49,   13,   42,    17,    19,    12,   3 ,  M , 11   
1060, 46.1,  91.9, 7Q ,   81,   56,   13,    .00,   34,   77,   34,   32,    16,    20,    11,   3 ,  M , 20   
1079, 46.0,  91.5, 7Q ,   78,   53,    8,    .00,   20,   21,    3,   40,    17,    20,    11,   2 ,  L ,  6   
1568, 45.9,  90.1, 7E ,   79,   52,    9,    .00,   13,   20,    5,   76,    17,    20,    10,   3 ,  M , 14   
1619, 45.8,  89.6, 7Q ,   76,   53,    6,    .00,   23,   21,    3,  115,    16,    20,    10,   2 ,  L ,  8   
1560, 45.4,  88.6, 7E ,   78,   48,    9,    .00,   15,   23,    5,  137,    16,    19,     8,   3 ,  M , 21   
 763, 45.3,  87.9, 7Q ,   81,   48,    5,    .00,   31,   36,    7,  182,    14,    17,     9,   2 ,  L , 14   
1162, 45.4,  91.1, 7Q ,   80,   49,    5,    .00,   23,   19,    2,   58,    17,    20,    10,   1 ,  L ,  7   
1317, 45.1,  90.6, 7Q ,   82,   49,    4,    .00,   22,   17,    2,   89,    17,    20,    10,   1 ,  L ,  6   
1535, 45.5,  89.7, 7Q ,   79,   45,   10,    .00,   25,   33,    7,  133,    16,    19,     9,   2 ,  L , 13   
1499, 45.1,  89.1, 7Q ,   78,   51,   12,    .00,   28,   44,   12,   94,    16,    18,     9,   3 ,  M , 20   
 871, 44.8,  88.6, 7Q ,   83,   44,    7,    .00,   32,   42,   10,  359,    16,    18,     8,   3 ,  M , 21   
 910, 45.1,  88.3, 7E ,   81,   46,    7,    .00,   15,   21,    4,  198,    16,    19,    10,   3 ,  M , 15   
 980, 45.1,  92.6, 7Q ,   82,   52,   10,    .00,   25,   35,    8,  195,    17,    19,    10,   2 ,  L , 14   
1150, 44.6,  89.8, 7Q ,   81,   48,    8,    .00,   23,   23,    4,  228,    17,    19,    10,   2 ,  L ,  9   
 970, 44.6,  91.1, 7Q ,   85,   44,    3,    .00,   26,   24,    3,  244,    17,    18,     9,   2 ,  L ,  9   
 830, 44.2,  88.4, 7Q ,   81,   45,    5,    .00,   29,   32,    6,  283,    16,    17,     9,   3 ,  M , 12   
 873, 44.2,  89.8, 7Q ,   82,   42,    6,    .00,   26,   28,    5,  177,    16,    18,     9,   2 ,  L , 11   
 898, 44.2,  90.7, 7Q ,   84,   41,    5,    .00,   30,   34,    7,  218,    16,    17,     9,   2 ,  L , 14   
 791, 44.0,  89.2, 7Q ,   84,   35,    5,    .00,   34,   40,    8,  369,    15,    17,     8,   3 ,  M , 18   
 950, 44.0,  90.0, 7Q ,   82,   42,    9,    .00,   31,   46,   12,  218,    15,    17,     9,   3 ,  M , 18   
1200, 43.8,  91.1, 7Q ,   80,   47,    5,    .00,   31,   37,    8,  261,    15,    16,     9,   2 ,  L , 13   
 800, 43.5,  88.6, 7Q ,   82,   40,    6,    .00,   40,   61,   17,  177,    16,    18,     9,   3 ,  M , 23   
 830, 43.5,  89.3, 7Q ,   84,   41,    5,    .00,   30,   34,    6,  220,    15,    17,     9,   2 ,  L , 14   
1260, 43.0,  90.1, 7E ,   78,   44,    3,    .00,   17,   18,    3,  144,    14,    18,     9,   2 ,  L , 13   
 673, 43.1,  90.6, 7Q ,   82,   39,    7,    .00,   32,   43,   10,  283,    16,    17,     9,   3 ,  M , 18   
1085, 42.8,  90.6, 7Q ,   78,   44,    7,    .00,   28,   30,    5,  103,    14,    20,     9,   3 ,  M , 11   
 800, 42.8,  89.4, 7Q ,   81,   42,    7,    .00,   26,   28,    5,  388,    16,    19,     9,   2 ,  L , 12   
 938, 42.8,  88.5, 7Q ,   81,   39,    4,    .00,   30,   31,    5,  201,    15,    17,     9,   2 ,  L , 13   
6400, 44.1, 111.0, 7G ,   86,   25,    3,    .00,   51,   35,    4,  306,    11,    13,     6,   4 ,  H , 23   
7360, 44.4, 110.8, 7G ,   81,   28,    6,    .02,   33,   29,    4,  105,    12,    19,     7,   3+,  M , 21   
6300, 44.9, 110.6, 7G ,   74,   40,    2,    .10,   64,   34,    3,  170,     8,    10,     7,   3 ,  M , 13   
7900, 44.9, 110.9, 7G ,   75,   36,    8,    .01,   61,   56,   10,  110,     8,    11,     7,   4 ,  H , 25   
8650, 44.3, 110.1, 7G ,   74,   30,    7,    .00,   69,   61,   10,  112,     6,    10,     5,   4 ,  H , 33   
8160, 45.0, 110.0, 7G ,   79,   32,    3,    .01,   60,   42,    5,  189,     7,    11,     6,   4 ,  H , 21   
7900, 44.7, 110.5, 7G ,   75,   30,    7,    .00,   52,   47,    8,  211,    10,    13,     6,   5 ,  V , 26   
5520, 44.3, 108.8, 7G ,   86,   23,    6,    .00,   80,   58,    8,  242,     5,     7,     4,   4 ,  H , 34   
8401, 44.5, 109.2, 7G ,   72,   34,    8,    .00,   66,   59,   10,  209,     6,    10,     7,   4 ,  H , 23   
6640, 44.8, 109.6, 7G ,   81,   28,    4,    .00,   64,   48,    6,  159,     8,    11,     6,   4 ,  H , 26   
7500, 44.4, 109.8, 7G ,   77,   31,   10,    .02,   72,   71,   13,  206,     7,     8,     6,   4 ,  H , 34   
8898, 44.4, 107.4, 7G ,   68,   34,   12,    .00,   69,   79,   18,  151,     6,     9,     7,   4 ,  H , 30   
5670, 44.2, 107.5, 7T ,   84,   23,   10,    .00,   17,   65,   48,  300,     4,     7,     5,   3 ,  M , 42   
7743, 44.7, 107.5, 7G ,   68,   39,    8,    .00,   52,   55,   11,   98,     9,    12,     8,   3 ,  M , 20   
4397, 44.4, 105.8, 7G ,   91,   17,    9,    .00,   78,   76,   14,  532,     5,     9,     4,   4 ,  V , 50   
5199, 43.5, 105.0, 7G ,   91,   17,    8,    .00,   79,   70,   12,  445,     5,     8,     4,   5 ,  V , 49   
5280, 44.5, 104.4, 7G ,   89,   20,    3,    .00,   67,   46,    6,  180,     6,    11,     4,   5 ,  V , 31   
3872, 44.5, 104.7, 7G ,   95,   20,    2,    .00,   54,   36,    4,  327,     9,    13,     5,   4 ,  H , 25   
7251, 43.8, 110.3, 7G ,   80,   26,    5,    .00,   67,   53,    8,  230,     7,    10,     5,   3+,  M , 30   
6730, 43.7, 110.7, 7G ,   85,   22,    5,    .03,   67,   53,    8,   37,     7,    10,     5,   4 ,  H , 34   
6830, 44.0, 111.0, 7T ,   85,   28,    3,    .00,   13,   27,    9,  401,     7,    10,     5,   3-,  M , 20   
7127, 43.8, 108.8, 7T ,   79,   25,    5,    .00,   16,   43,   21,  160,     5,     8,     5,   3 ,  M , 25   
4520, 43.8, 107.9, 7T ,   89,   19,   19,    .00,   19,  106,  120,  548,     4,     5,     4,   4 ,  V , 74   
6554, 43.5, 107.3, 7T ,   82,   25,   14,    .00,   17,   79,   74,  271,     5,     7,     5,   4 ,  V , 54   
8202, 44.1, 107.2, 7G ,   72,   31,   10,    .00,   74,   77,   15,  156,     5,     8,     6,   5 ,  V , 31   
8604, 44.3, 106.9, 7G ,   61,   75,    7,    .30,   50,   48,    8,  141,     8,    11,    13,   3 ,  M ,  4   
6440, 43.5, 106.9, 7G ,   79,   24,    8,    .00,   81,   70,   12,  433,     5,     7,     5,   4 ,  H , 35   
8470, 42.2, 110.8, 7G ,   77,   26,    7,    .00,   77,   71,   13,  178,     6,     8,     5,   4 ,  H , 37   
6726, 43.2, 110.4, 7G ,   85,   24,    5,    .00,   54,   53,   10,  249,    10,    13,     5,   3+,  M , 40   
8200, 42.4, 110.5, 7G ,   77,   26,   14,    .00,   56,   74,   19,  124,     9,    12,     5,   3+,  H , 51   
8833, 43.4, 110.0, 7G ,   72,   35,    6,    .02,   57,   55,   10,  132,     9,    11,     7,   3+,  M , 25   
8530, 42.9, 109.7, 7G ,   75,   29,    8,    .00,   63,   61,   11,  103,     7,    11,     6,   3+,  M , 32   
8085, 43.6, 109.6, 7G ,   76,   27,    9,    .00,   76,   70,   13,  160,     6,     8,     5,   4 ,  H , 36   
